variable,value
SCEN145.u_1_2,1.0
SCEN145.x_2_2,0.49557000000000007
SCEN145.u_2_2,1.0
SCEN145.x_1_3,0.8430249999999999
SCEN145.u_1_3,1.0
SCEN145.x_2_3,0.0
SCEN145.u_2_3,0.0
SCEN145.y_1_1_1,0.0
SCEN145.y_2_1_1,0.0
SCEN145.z_1_1,1.0
SCEN145.y_1_2_1,0.0
SCEN145.y_2_2_1,0.0
SCEN145.z_2_1,1.0
SCEN145.y_1_3_1,0.0
SCEN145.y_2_3_1,0.0
SCEN145.z_3_1,1.0
SCEN145.y_1_1_2,0.0
SCEN145.y_2_1_2,1.0
SCEN145.z_1_2,0.0
SCEN145.y_1_2_2,1.0
SCEN145.y_2_2_2,0.0
SCEN145.z_2_2,0.0
SCEN145.y_1_3_2,1.0
SCEN145.y_2_3_2,-0.0
SCEN145.z_3_2,0.0
SCEN145.y_1_1_3,1.0
SCEN145.y_2_1_3,-0.0
SCEN145.z_1_3,0.0
SCEN145.y_1_2_3,1.0
SCEN145.y_2_2_3,0.0
SCEN145.z_2_3,0.0
SCEN145.y_1_3_3,-0.0
SCEN145.y_2_3_3,1.0
SCEN145.z_3_3,0.0
SCEN146.x_1_1,0.9985949999999999
SCEN146.u_1_1,1.0
SCEN146.x_2_1,1.0
SCEN146.u_2_1,1.0
SCEN146.x_1_2,1.0
SCEN146.u_1_2,1.0
SCEN146.x_2_2,0.49557000000000007
SCEN146.u_2_2,1.0
SCEN146.x_1_3,0.8430249999999999
SCEN146.u_1_3,1.0
SCEN146.x_2_3,0.0
SCEN146.u_2_3,0.0
SCEN146.y_1_1_1,0.0
SCEN146.y_2_1_1,0.0
SCEN146.z_1_1,1.0
SCEN146.y_1_2_1,0.0
SCEN146.y_2_2_1,0.0
SCEN146.z_2_1,1.0
SCEN146.y_1_3_1,0.0
SCEN146.y_2_3_1,0.0
SCEN146.z_3_1,1.0
SCEN146.y_1_1_2,1.0
SCEN146.y_2_1_2,0.0
SCEN146.z_1_2,0.0
SCEN146.y_1_2_2,0.0
SCEN146.y_2_2_2,1.0
SCEN146.z_2_2,0.0
SCEN146.y_1_3_2,1.0
SCEN146.y_2_3_2,0.0
SCEN146.z_3_2,0.0
SCEN146.y_1_1_3,1.0
SCEN146.y_2_1_3,-0.0
SCEN146.z_1_3,0.0
SCEN146.y_1_2_3,1.0
SCEN146.y_2_2_3,0.0
SCEN146.z_2_3,0.0
SCEN146.y_1_3_3,-0.0
SCEN146.y_2_3_3,1.0
SCEN146.z_3_3,0.0
SCEN147.x_1_1,0.9985949999999999
SCEN147.u_1_1,1.0
SCEN147.x_2_1,1.0
SCEN147.u_2_1,1.0
SCEN147.x_1_2,1.0
SCEN147.u_1_2,1.0
SCEN147.x_2_2,0.49557000000000007
SCEN147.u_2_2,1.0
SCEN147.x_1_3,0.8430249999999999
SCEN147.u_1_3,1.0
SCEN147.x_2_3,0.0
SCEN147.u_2_3,0.0
SCEN147.y_1_1_1,0.0
SCEN147.y_2_1_1,0.0
SCEN147.z_1_1,1.0
SCEN147.y_1_2_1,0.0
SCEN147.y_2_2_1,0.0
SCEN147.z_2_1,1.0
SCEN147.y_1_3_1,-0.0
SCEN147.y_2_3_1,1.0
SCEN147.z_3_1,0.0
SCEN147.y_1_1_2,-0.0
SCEN147.y_2_1_2,1.0
SCEN147.z_1_2,0.0
SCEN147.y_1_2_2,1.0
SCEN147.y_2_2_2,0.0
SCEN147.z_2_2,0.0
SCEN147.y_1_3_2,1.0
SCEN147.y_2_3_2,-0.0
SCEN147.z_3_2,0.0
SCEN147.y_1_1_3,1.0
SCEN147.y_2_1_3,0.0
SCEN147.z_1_3,0.0
SCEN147.y_1_2_3,1.0
SCEN147.y_2_2_3,-0.0
SCEN147.z_2_3,0.0
SCEN147.y_1_3_3,-0.0
SCEN147.y_2_3_3,1.0
SCEN147.z_3_3,0.0
SCEN148.x_1_1,0.9985949999999999
SCEN148.u_1_1,1.0
SCEN148.x_2_1,1.0
SCEN148.u_2_1,1.0
SCEN148.x_1_2,1.0
SCEN148.u_1_2,1.0
SCEN148.x_2_2,0.49557000000000007
SCEN148.u_2_2,1.0
SCEN148.x_1_3,0.8430249999999999
SCEN148.u_1_3,1.0
SCEN148.x_2_3,0.0
SCEN148.u_2_3,0.0
SCEN148.y_1_1_1,0.0
SCEN148.y_2_1_1,0.0
SCEN148.z_1_1,1.0
SCEN148.y_1_2_1,-0.0
SCEN148.y_2_2_1,1.0
SCEN148.z_2_1,0.0
SCEN148.y_1_3_1,1.0
SCEN148.y_2_3_1,0.0
SCEN148.z_3_1,0.0
SCEN148.y_1_1_2,0.0
SCEN148.y_2_1_2,1.0
SCEN148.z_1_2,0.0
SCEN148.y_1_2_2,1.0
SCEN148.y_2_2_2,0.0
SCEN148.z_2_2,0.0
SCEN148.y_1_3_2,1.0
SCEN148.y_2_3_2,-0.0
SCEN148.z_3_2,0.0
SCEN148.y_1_1_3,1.0
SCEN148.y_2_1_3,-0.0
SCEN148.z_1_3,0.0
SCEN148.y_1_2_3,1.0
SCEN148.y_2_2_3,0.0
SCEN148.z_2_3,0.0
SCEN148.y_1_3_3,-0.0
SCEN148.y_2_3_3,1.0
SCEN148.z_3_3,0.0
SCEN149.x_1_1,0.9985949999999999
SCEN149.u_1_1,1.0
SCEN149.x_2_1,1.0
SCEN149.u_2_1,1.0
SCEN149.x_1_2,1.0
SCEN149.u_1_2,1.0
SCEN149.x_2_2,0.49557000000000007
SCEN149.u_2_2,1.0
SCEN149.x_1_3,0.8430249999999999
SCEN149.u_1_3,1.0
SCEN149.x_2_3,0.0
SCEN149.u_2_3,0.0
SCEN149.y_1_1_1,0.0
SCEN149.y_2_1_1,0.0
SCEN149.z_1_1,1.0
SCEN149.y_1_2_1,0.0
SCEN149.y_2_2_1,0.0
SCEN149.z_2_1,1.0
SCEN149.y_1_3_1,-0.0
SCEN149.y_2_3_1,1.0
SCEN149.z_3_1,0.0
SCEN149.y_1_1_2,-0.0
SCEN149.y_2_1_2,1.0
SCEN149.z_1_2,0.0
SCEN149.y_1_2_2,1.0
SCEN149.y_2_2_2,0.0
SCEN149.z_2_2,0.0
SCEN149.y_1_3_2,1.0
SCEN149.y_2_3_2,-0.0
SCEN149.z_3_2,0.0
SCEN149.y_1_1_3,1.0
SCEN149.y_2_1_3,0.0
SCEN149.z_1_3,0.0
SCEN149.y_1_2_3,1.0
SCEN149.y_2_2_3,0.0
SCEN149.z_2_3,0.0
SCEN149.y_1_3_3,0.0
SCEN149.y_2_3_3,1.0
SCEN149.z_3_3,0.0
SCEN150.x_1_1,0.9985949999999999
SCEN150.u_1_1,1.0
SCEN150.x_2_1,1.0
SCEN150.u_2_1,1.0
SCEN150.x_1_2,1.0
SCEN150.u_1_2,1.0
SCEN150.x_2_2,0.49557000000000007
SCEN150.u_2_2,1.0
SCEN150.x_1_3,0.8430249999999999
SCEN150.u_1_3,1.0
SCEN150.x_2_3,0.0
SCEN150.u_2_3,0.0
SCEN150.y_1_1_1,0.0
SCEN150.y_2_1_1,0.0
SCEN150.z_1_1,1.0
SCEN150.y_1_2_1,-0.0
SCEN150.y_2_2_1,1.0
SCEN150.z_2_1,0.0
SCEN150.y_1_3_1,0.0
SCEN150.y_2_3_1,0.0
SCEN150.z_3_1,1.0
SCEN150.y_1_1_2,-0.0
SCEN150.y_2_1_2,1.0
SCEN150.z_1_2,0.0
SCEN150.y_1_2_2,1.0
SCEN150.y_2_2_2,0.0
SCEN150.z_2_2,0.0
SCEN150.y_1_3_2,1.0
SCEN150.y_2_3_2,-0.0
SCEN150.z_3_2,0.0
SCEN150.y_1_1_3,1.0
SCEN150.y_2_1_3,0.0
SCEN150.z_1_3,0.0
SCEN150.y_1_2_3,1.0
SCEN150.y_2_2_3,0.0
SCEN150.z_2_3,0.0
SCEN150.y_1_3_3,0.0
SCEN150.y_2_3_3,1.0
SCEN150.z_3_3,0.0
SCEN151.x_1_1,0.9985949999999999
SCEN151.u_1_1,1.0
SCEN151.x_2_1,1.0
SCEN151.u_2_1,1.0
SCEN151.x_1_2,1.0
SCEN151.u_1_2,1.0
SCEN151.x_2_2,0.49557000000000007
SCEN151.u_2_2,1.0
SCEN151.x_1_3,0.8430249999999999
SCEN151.u_1_3,1.0
SCEN151.x_2_3,0.0
SCEN151.u_2_3,0.0
SCEN151.y_1_1_1,0.0
SCEN151.y_2_1_1,0.0
SCEN151.z_1_1,1.0
SCEN151.y_1_2_1,-0.0
SCEN151.y_2_2_1,1.0
SCEN151.z_2_1,0.0
SCEN151.y_1_3_1,0.0
SCEN151.y_2_3_1,0.0
SCEN151.z_3_1,1.0
SCEN151.y_1_1_2,0.0
SCEN151.y_2_1_2,1.0
SCEN151.z_1_2,0.0
SCEN151.y_1_2_2,1.0
SCEN151.y_2_2_2,0.0
SCEN151.z_2_2,0.0
SCEN151.y_1_3_2,1.0
SCEN151.y_2_3_2,-0.0
SCEN151.z_3_2,0.0
SCEN151.y_1_1_3,1.0
SCEN151.y_2_1_3,-0.0
SCEN151.z_1_3,0.0
SCEN151.y_1_2_3,1.0
SCEN151.y_2_2_3,0.0
SCEN151.z_2_3,0.0
SCEN151.y_1_3_3,-0.0
SCEN151.y_2_3_3,1.0
SCEN151.z_3_3,0.0
SCEN152.x_1_1,0.9985949999999999
SCEN152.u_1_1,1.0
SCEN152.x_2_1,1.0
SCEN152.u_2_1,1.0
SCEN152.x_1_2,1.0
SCEN152.u_1_2,1.0
SCEN152.x_2_2,0.49557000000000007
SCEN152.u_2_2,1.0
SCEN152.x_1_3,0.8430249999999999
SCEN152.u_1_3,1.0
SCEN152.x_2_3,0.0
SCEN152.u_2_3,0.0
SCEN152.y_1_1_1,1.0
SCEN152.y_2_1_1,0.0
SCEN152.z_1_1,0.0
SCEN152.y_1_2_1,0.0
SCEN152.y_2_2_1,0.0
SCEN152.z_2_1,1.0
SCEN152.y_1_3_1,0.0
SCEN152.y_2_3_1,1.0
SCEN152.z_3_1,0.0
SCEN152.y_1_1_2,-0.0
SCEN152.y_2_1_2,0.0
SCEN152.z_1_2,1.0
SCEN152.y_1_2_2,0.0
SCEN152.y_2_2_2,1.0
SCEN152.z_2_2,0.0
SCEN152.y_1_3_2,1.0
SCEN152.y_2_3_2,0.0
SCEN152.z_3_2,0.0
SCEN152.y_1_1_3,1.0
SCEN152.y_2_1_3,-0.0
SCEN152.z_1_3,0.0
SCEN152.y_1_2_3,1.0
SCEN152.y_2_2_3,0.0
SCEN152.z_2_3,0.0
SCEN152.y_1_3_3,-0.0
SCEN152.y_2_3_3,1.0
SCEN152.z_3_3,0.0
SCEN153.x_1_1,0.9985949999999999
SCEN153.u_1_1,1.0
SCEN153.x_2_1,1.0
SCEN153.u_2_1,1.0
SCEN153.x_1_2,1.0
SCEN153.u_1_2,1.0
SCEN153.x_2_2,0.49557000000000007
SCEN153.u_2_2,1.0
SCEN153.x_1_3,0.8430249999999999
SCEN153.u_1_3,1.0
SCEN153.x_2_3,0.0
SCEN153.u_2_3,0.0
SCEN153.y_1_1_1,1.0
SCEN153.y_2_1_1,0.0
SCEN153.z_1_1,0.0
SCEN153.y_1_2_1,0.0
SCEN153.y_2_2_1,0.0
SCEN153.z_2_1,1.0
SCEN153.y_1_3_1,-0.0
SCEN153.y_2_3_1,1.0
SCEN153.z_3_1,0.0
SCEN153.y_1_1_2,1.0
SCEN153.y_2_1_2,-0.0
SCEN153.z_1_2,0.0
SCEN153.y_1_2_2,1.0
SCEN153.y_2_2_2,0.0
SCEN153.z_2_2,0.0
SCEN153.y_1_3_2,0.0
SCEN153.y_2_3_2,1.0
SCEN153.z_3_2,0.0
SCEN153.y_1_1_3,1.0
SCEN153.y_2_1_3,-0.0
SCEN153.z_1_3,0.0
SCEN153.y_1_2_3,1.0
SCEN153.y_2_2_3,0.0
SCEN153.z_2_3,0.0
SCEN153.y_1_3_3,0.0
SCEN153.y_2_3_3,1.0
SCEN153.z_3_3,0.0
SCEN154.x_1_1,0.9985949999999999
SCEN154.u_1_1,1.0
SCEN154.x_2_1,1.0
SCEN154.u_2_1,1.0
SCEN154.x_1_2,1.0
SCEN154.u_1_2,1.0
SCEN154.x_2_2,0.49557000000000007
SCEN154.u_2_2,1.0
SCEN154.x_1_3,0.8430249999999999
SCEN154.u_1_3,1.0
SCEN154.x_2_3,0.0
SCEN154.u_2_3,0.0
SCEN154.y_1_1_1,0.0
SCEN154.y_2_1_1,0.0
SCEN154.z_1_1,1.0
SCEN154.y_1_2_1,0.0
SCEN154.y_2_2_1,0.0
SCEN154.z_2_1,1.0
SCEN154.y_1_3_1,0.0
SCEN154.y_2_3_1,0.0
SCEN154.z_3_1,1.0
SCEN154.y_1_1_2,0.0
SCEN154.y_2_1_2,1.0
SCEN154.z_1_2,0.0
SCEN154.y_1_2_2,1.0
SCEN154.y_2_2_2,0.0
SCEN154.z_2_2,0.0
SCEN154.y_1_3_2,1.0
SCEN154.y_2_3_2,0.0
SCEN154.z_3_2,0.0
SCEN154.y_1_1_3,1.0
SCEN154.y_2_1_3,-0.0
SCEN154.z_1_3,0.0
SCEN154.y_1_2_3,1.0
SCEN154.y_2_2_3,-0.0
SCEN154.z_2_3,0.0
SCEN154.y_1_3_3,-0.0
SCEN154.y_2_3_3,1.0
SCEN154.z_3_3,0.0
SCEN155.x_1_1,0.9985949999999999
SCEN155.u_1_1,1.0
SCEN155.x_2_1,1.0
SCEN155.u_2_1,1.0
SCEN155.x_1_2,1.0
SCEN155.u_1_2,1.0
SCEN155.x_2_2,0.49557000000000007
SCEN155.u_2_2,1.0
SCEN155.x_1_3,0.8430249999999999
SCEN155.u_1_3,1.0
SCEN155.x_2_3,0.0
SCEN155.u_2_3,0.0
SCEN155.y_1_1_1,0.0
SCEN155.y_2_1_1,0.0
SCEN155.z_1_1,1.0
SCEN155.y_1_2_1,0.0
SCEN155.y_2_2_1,0.0
SCEN155.z_2_1,1.0
SCEN155.y_1_3_1,0.0
SCEN155.y_2_3_1,0.0
SCEN155.z_3_1,1.0
SCEN155.y_1_1_2,0.0
SCEN155.y_2_1_2,1.0
SCEN155.z_1_2,0.0
SCEN155.y_1_2_2,1.0
SCEN155.y_2_2_2,-0.0
SCEN155.z_2_2,0.0
SCEN155.y_1_3_2,1.0
SCEN155.y_2_3_2,0.0
SCEN155.z_3_2,0.0
SCEN155.y_1_1_3,1.0
SCEN155.y_2_1_3,-0.0
SCEN155.z_1_3,0.0
SCEN155.y_1_2_3,1.0
SCEN155.y_2_2_3,0.0
SCEN155.z_2_3,0.0
SCEN155.y_1_3_3,-0.0
SCEN155.y_2_3_3,1.0
SCEN155.z_3_3,0.0
SCEN156.x_1_1,0.9985949999999999
SCEN156.u_1_1,1.0
SCEN156.x_2_1,1.0
SCEN156.u_2_1,1.0
SCEN156.x_1_2,1.0
SCEN156.u_1_2,1.0
SCEN156.x_2_2,0.49557000000000007
SCEN156.u_2_2,1.0
SCEN156.x_1_3,0.8430249999999999
SCEN156.u_1_3,1.0
SCEN156.x_2_3,0.0
SCEN156.u_2_3,0.0
SCEN156.y_1_1_1,0.0
SCEN156.y_2_1_1,0.0
SCEN156.z_1_1,1.0
SCEN156.y_1_2_1,-0.0
SCEN156.y_2_2_1,1.0
SCEN156.z_2_1,0.0
SCEN156.y_1_3_1,1.0
SCEN156.y_2_3_1,0.0
SCEN156.z_3_1,0.0
SCEN156.y_1_1_2,1.0
SCEN156.y_2_1_2,-0.0
SCEN156.z_1_2,0.0
SCEN156.y_1_2_2,-0.0
SCEN156.y_2_2_2,1.0
SCEN156.z_2_2,0.0
SCEN156.y_1_3_2,1.0
SCEN156.y_2_3_2,0.0
SCEN156.z_3_2,0.0
SCEN156.y_1_1_3,1.0
SCEN156.y_2_1_3,-0.0
SCEN156.z_1_3,0.0
SCEN156.y_1_2_3,-0.0
SCEN156.y_2_2_3,1.0
SCEN156.z_2_3,0.0
SCEN156.y_1_3_3,-0.0
SCEN156.y_2_3_3,1.0
SCEN156.z_3_3,0.0
SCEN157.x_1_1,0.9985949999999999
SCEN157.u_1_1,1.0
SCEN157.x_2_1,1.0
SCEN157.u_2_1,1.0
SCEN157.x_1_2,1.0
SCEN157.u_1_2,1.0
SCEN157.x_2_2,0.49557000000000007
SCEN157.u_2_2,1.0
SCEN157.x_1_3,0.8430249999999999
SCEN157.u_1_3,1.0
SCEN157.x_2_3,0.0
SCEN157.u_2_3,0.0
SCEN157.y_1_1_1,1.0
SCEN157.y_2_1_1,0.0
SCEN157.z_1_1,0.0
SCEN157.y_1_2_1,-0.0
SCEN157.y_2_2_1,1.0
SCEN157.z_2_1,0.0
SCEN157.y_1_3_1,0.0
SCEN157.y_2_3_1,0.0
SCEN157.z_3_1,1.0
SCEN157.y_1_1_2,1.0
SCEN157.y_2_1_2,-0.0
SCEN157.z_1_2,0.0
SCEN157.y_1_2_2,0.0
SCEN157.y_2_2_2,1.0
SCEN157.z_2_2,0.0
SCEN157.y_1_3_2,1.0
SCEN157.y_2_3_2,0.0
SCEN157.z_3_2,0.0
SCEN157.y_1_1_3,1.0
SCEN157.y_2_1_3,0.0
SCEN157.z_1_3,0.0
SCEN157.y_1_2_3,-0.0
SCEN157.y_2_2_3,1.0
SCEN157.z_2_3,0.0
SCEN157.y_1_3_3,1.0
SCEN157.y_2_3_3,-0.0
SCEN157.z_3_3,0.0
SCEN158.x_1_1,0.9985949999999999
SCEN158.u_1_1,1.0
SCEN158.x_2_1,1.0
SCEN158.u_2_1,1.0
SCEN158.x_1_2,1.0
SCEN158.u_1_2,1.0
SCEN158.x_2_2,0.49557000000000007
SCEN158.u_2_2,1.0
SCEN158.x_1_3,0.8430249999999999
SCEN158.u_1_3,1.0
SCEN158.x_2_3,0.0
SCEN158.u_2_3,0.0
SCEN158.y_1_1_1,1.0
SCEN158.y_2_1_1,0.0
SCEN158.z_1_1,0.0
SCEN158.y_1_2_1,-0.0
SCEN158.y_2_2_1,0.0
SCEN158.z_2_1,1.0
SCEN158.y_1_3_1,0.0
SCEN158.y_2_3_1,1.0
SCEN158.z_3_1,0.0
SCEN158.y_1_1_2,-0.0
SCEN158.y_2_1_2,0.0
SCEN158.z_1_2,1.0
SCEN158.y_1_2_2,0.0
SCEN158.y_2_2_2,1.0
SCEN158.z_2_2,0.0
SCEN158.y_1_3_2,1.0
SCEN158.y_2_3_2,-0.0
SCEN158.z_3_2,0.0
SCEN158.y_1_1_3,1.0
SCEN158.y_2_1_3,-0.0
SCEN158.z_1_3,0.0
SCEN158.y_1_2_3,1.0
SCEN158.y_2_2_3,0.0
SCEN158.z_2_3,0.0
SCEN158.y_1_3_3,-0.0
SCEN158.y_2_3_3,1.0
SCEN158.z_3_3,0.0
SCEN159.x_1_1,0.9985949999999999
SCEN159.u_1_1,1.0
SCEN159.x_2_1,1.0
SCEN159.u_2_1,1.0
SCEN159.x_1_2,1.0
SCEN159.u_1_2,1.0
SCEN159.x_2_2,0.49557000000000007
SCEN159.u_2_2,1.0
SCEN159.x_1_3,0.8430249999999999
SCEN159.u_1_3,1.0
SCEN159.x_2_3,0.0
SCEN159.u_2_3,0.0
SCEN159.y_1_1_1,1.0
SCEN159.y_2_1_1,0.0
SCEN159.z_1_1,0.0
SCEN159.y_1_2_1,-0.0
SCEN159.y_2_2_1,1.0
SCEN159.z_2_1,0.0
SCEN159.y_1_3_1,0.0
SCEN159.y_2_3_1,0.0
SCEN159.z_3_1,1.0
SCEN159.y_1_1_2,1.0
SCEN159.y_2_1_2,0.0
SCEN159.z_1_2,0.0
SCEN159.y_1_2_2,1.0
SCEN159.y_2_2_2,-0.0
SCEN159.z_2_2,0.0
SCEN159.y_1_3_2,0.0
SCEN159.y_2_3_2,1.0
SCEN159.z_3_2,0.0
SCEN159.y_1_1_3,1.0
SCEN159.y_2_1_3,-0.0
SCEN159.z_1_3,0.0
SCEN159.y_1_2_3,1.0
SCEN159.y_2_2_3,0.0
SCEN159.z_2_3,0.0
SCEN159.y_1_3_3,-0.0
SCEN159.y_2_3_3,1.0
SCEN159.z_3_3,0.0
SCEN160.x_1_1,0.9985949999999999
SCEN160.u_1_1,1.0
SCEN160.x_2_1,1.0
SCEN160.u_2_1,1.0
SCEN160.x_1_2,1.0
SCEN160.u_1_2,1.0
SCEN160.x_2_2,0.49557000000000007
SCEN160.u_2_2,1.0
SCEN160.x_1_3,0.8430249999999999
SCEN160.u_1_3,1.0
SCEN160.x_2_3,0.0
SCEN160.u_2_3,0.0
SCEN160.y_1_1_1,1.0
SCEN160.y_2_1_1,0.0
SCEN160.z_1_1,0.0
SCEN160.y_1_2_1,0.0
SCEN160.y_2_2_1,-0.0
SCEN160.z_2_1,1.0
SCEN160.y_1_3_1,0.0
SCEN160.y_2_3_1,1.0
SCEN160.z_3_1,0.0
SCEN160.y_1_1_2,0.0
SCEN160.y_2_1_2,1.0
SCEN160.z_1_2,0.0
SCEN160.y_1_2_2,1.0
SCEN160.y_2_2_2,0.0
SCEN160.z_2_2,0.0
SCEN160.y_1_3_2,1.0
SCEN160.y_2_3_2,-0.0
SCEN160.z_3_2,0.0
SCEN160.y_1_1_3,1.0
SCEN160.y_2_1_3,-0.0
SCEN160.z_1_3,0.0
SCEN160.y_1_2_3,1.0
SCEN160.y_2_2_3,0.0
SCEN160.z_2_3,0.0
SCEN160.y_1_3_3,-0.0
SCEN160.y_2_3_3,1.0
SCEN160.z_3_3,0.0
SCEN161.x_1_1,0.9985949999999999
SCEN161.u_1_1,1.0
SCEN161.x_2_1,1.0
SCEN161.u_2_1,1.0
SCEN161.x_1_2,1.0
SCEN161.u_1_2,1.0
SCEN161.x_2_2,0.49557000000000007
SCEN161.u_2_2,1.0
SCEN161.x_1_3,0.8430249999999999
SCEN161.u_1_3,1.0
SCEN161.x_2_3,0.0
SCEN161.u_2_3,0.0
SCEN161.y_1_1_1,1.0
SCEN161.y_2_1_1,0.0
SCEN161.z_1_1,0.0
SCEN161.y_1_2_1,-0.0
SCEN161.y_2_2_1,0.0
SCEN161.z_2_1,1.0
SCEN161.y_1_3_1,0.0
SCEN161.y_2_3_1,1.0
SCEN161.z_3_1,0.0
SCEN161.y_1_1_2,-0.0
SCEN161.y_2_1_2,1.0
SCEN161.z_1_2,0.0
SCEN161.y_1_2_2,1.0
SCEN161.y_2_2_2,0.0
SCEN161.z_2_2,0.0
SCEN161.y_1_3_2,1.0
SCEN161.y_2_3_2,-0.0
SCEN161.z_3_2,0.0
SCEN161.y_1_1_3,1.0
SCEN161.y_2_1_3,-0.0
SCEN161.z_1_3,0.0
SCEN161.y_1_2_3,1.0
SCEN161.y_2_2_3,-0.0
SCEN161.z_2_3,0.0
SCEN161.y_1_3_3,-0.0
SCEN161.y_2_3_3,1.0
SCEN161.z_3_3,0.0
SCEN162.x_1_1,0.9985949999999999
SCEN162.u_1_1,1.0
SCEN162.x_2_1,1.0
SCEN162.u_2_1,1.0
SCEN162.x_1_2,1.0
SCEN162.u_1_2,1.0
SCEN162.x_2_2,0.49557000000000007
SCEN162.u_2_2,1.0
SCEN162.x_1_3,0.8430249999999999
SCEN162.u_1_3,1.0
SCEN162.x_2_3,0.0
SCEN162.u_2_3,0.0
SCEN162.y_1_1_1,-0.0
SCEN162.y_2_1_1,1.0
SCEN162.z_1_1,0.0
SCEN162.y_1_2_1,0.0
SCEN162.y_2_2_1,0.0
SCEN162.z_2_1,1.0
SCEN162.y_1_3_1,0.0
SCEN162.y_2_3_1,0.0
SCEN162.z_3_1,1.0
SCEN162.y_1_1_2,-0.0
SCEN162.y_2_1_2,1.0
SCEN162.z_1_2,0.0
SCEN162.y_1_2_2,1.0
SCEN162.y_2_2_2,0.0
SCEN162.z_2_2,0.0
SCEN162.y_1_3_2,1.0
SCEN162.y_2_3_2,-0.0
SCEN162.z_3_2,0.0
SCEN162.y_1_1_3,1.0
SCEN162.y_2_1_3,-0.0
SCEN162.z_1_3,0.0
SCEN162.y_1_2_3,1.0
SCEN162.y_2_2_3,0.0
SCEN162.z_2_3,0.0
SCEN162.y_1_3_3,-0.0
SCEN162.y_2_3_3,1.0
SCEN162.z_3_3,0.0
SCEN163.x_1_1,0.9985949999999999
SCEN163.u_1_1,1.0
SCEN163.x_2_1,1.0
SCEN163.u_2_1,1.0
SCEN163.x_1_2,1.0
SCEN163.u_1_2,1.0
SCEN163.x_2_2,0.49557000000000007
SCEN163.u_2_2,1.0
SCEN163.x_1_3,0.8430249999999999
SCEN163.u_1_3,1.0
SCEN163.x_2_3,0.0
SCEN163.u_2_3,0.0
SCEN163.y_1_1_1,1.0
SCEN163.y_2_1_1,0.0
SCEN163.z_1_1,0.0
SCEN163.y_1_2_1,0.0
SCEN163.y_2_2_1,0.0
SCEN163.z_2_1,1.0
SCEN163.y_1_3_1,0.0
SCEN163.y_2_3_1,1.0
SCEN163.z_3_1,0.0
SCEN163.y_1_1_2,-0.0
SCEN163.y_2_1_2,-0.0
SCEN163.z_1_2,1.0
SCEN163.y_1_2_2,-0.0
SCEN163.y_2_2_2,1.0
SCEN163.z_2_2,0.0
SCEN163.y_1_3_2,1.0
SCEN163.y_2_3_2,0.0
SCEN163.z_3_2,0.0
SCEN163.y_1_1_3,1.0
SCEN163.y_2_1_3,0.0
SCEN163.z_1_3,0.0
SCEN163.y_1_2_3,1.0
SCEN163.y_2_2_3,0.0
SCEN163.z_2_3,0.0
SCEN163.y_1_3_3,-0.0
SCEN163.y_2_3_3,1.0
SCEN163.z_3_3,0.0
SCEN164.x_1_1,0.9985949999999999
SCEN164.u_1_1,1.0
SCEN164.x_2_1,1.0
SCEN164.u_2_1,1.0
SCEN164.x_1_2,1.0
SCEN164.u_1_2,1.0
SCEN164.x_2_2,0.49557000000000007
SCEN164.u_2_2,1.0
SCEN164.x_1_3,0.8430249999999999
SCEN164.u_1_3,1.0
SCEN164.x_2_3,0.0
SCEN164.u_2_3,0.0
SCEN164.y_1_1_1,1.0
SCEN164.y_2_1_1,0.0
SCEN164.z_1_1,0.0
SCEN164.y_1_2_1,0.0
SCEN164.y_2_2_1,0.0
SCEN164.z_2_1,1.0
SCEN164.y_1_3_1,-0.0
SCEN164.y_2_3_1,1.0
SCEN164.z_3_1,0.0
SCEN164.y_1_1_2,-0.0
SCEN164.y_2_1_2,-0.0
SCEN164.z_1_2,1.0
SCEN164.y_1_2_2,0.0
SCEN164.y_2_2_2,1.0
SCEN164.z_2_2,0.0
SCEN164.y_1_3_2,1.0
SCEN164.y_2_3_2,0.0
SCEN164.z_3_2,0.0
SCEN164.y_1_1_3,1.0
SCEN164.y_2_1_3,-0.0
SCEN164.z_1_3,0.0
SCEN164.y_1_2_3,1.0
SCEN164.y_2_2_3,0.0
SCEN164.z_2_3,0.0
SCEN164.y_1_3_3,-0.0
SCEN164.y_2_3_3,1.0
SCEN164.z_3_3,0.0
SCEN165.x_1_1,0.9985949999999999
SCEN165.u_1_1,1.0
SCEN165.x_2_1,1.0
SCEN165.u_2_1,1.0
SCEN165.x_1_2,1.0
SCEN165.u_1_2,1.0
SCEN165.x_2_2,0.49557000000000007
SCEN165.u_2_2,1.0
SCEN165.x_1_3,0.8430249999999999
SCEN165.u_1_3,1.0
SCEN165.x_2_3,0.0
SCEN165.u_2_3,0.0
SCEN165.y_1_1_1,1.0
SCEN165.y_2_1_1,0.0
SCEN165.z_1_1,0.0
SCEN165.y_1_2_1,-0.0
SCEN165.y_2_2_1,1.0
SCEN165.z_2_1,0.0
SCEN165.y_1_3_1,0.0
SCEN165.y_2_3_1,0.0
SCEN165.z_3_1,1.0
SCEN165.y_1_1_2,-0.0
SCEN165.y_2_1_2,1.0
SCEN165.z_1_2,0.0
SCEN165.y_1_2_2,1.0
SCEN165.y_2_2_2,0.0
SCEN165.z_2_2,0.0
SCEN165.y_1_3_2,1.0
